REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.565707434052758	-0.356713545302412	19	0.953004651162791	-0.232106624874857	19	0.967085375816993	-0.221057135506931	19	0.875614134542706	-0.255881714127	19	0.68326002888994	-0.312691795042006	19	0.696600826825907	-0.315658891922344	19
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.000404481906515187	-0.50095378632451	62	0.728559305353438	-0.230579313847964	62	0.783422256097561	-0.226578643271614	62	0.639596443911697	-0.242045947899974	62	0.240595310011533	-0.305978943884865	62	0.39475739275302	-0.279692217894363	62
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.000203840725622196	-0.512264547677883	61	0.806743112979122	-0.218843312756437	61	0.824979063080158	-0.219135752114009	61	0.715177554275299	-0.233096566644194	61	0.288873087150914	-0.294842961658165	61	0.465043274759417	-0.270374067751577	61
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.480570409982175	-0.374670289124438	21	0.94054590516296	-0.232148063360636	21	0.967085375816993	-0.207926985236529	21	0.868401677747535	-0.250026133157835	21	0.667884275360911	-0.305176440384653	21	0.747850208044383	-0.29238028435272	21
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.608726255088195	-0.536873557665645	5	0.799641182938828	0.401674802091786	5	0.855509742097178	0.380226815975373	5	0.766245163349156	0.404976577750167	5	0.797072353983452	0.379536421534976	5	0.727257636122178	0.420038701994455	5
REACTOME_APOPTOSIS	0.0622687541787013	-0.32625726503724	138	0.096973253541883	-0.296649927859374	137	0.254665052253738	-0.271915663179506	137	0.0785883070625878	-0.30541922397341	137	0.0213031748289851	-0.330509927570657	137	0.0430270353027667	-0.317876763412198	137
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.884635887826312	0.265975578333482	12	0.431387608806964	-0.452634076480283	12	0.653535478039361	-0.387286104381894	12	0.331670553975166	-0.49315660606364	12	0.269464160532773	-0.494601773870566	12	0.3933601224646	-0.452056957452903	12
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.292027729636049	-0.534381093969706	11	0.929585368552505	-0.267740660585899	11	0.644932278098107	0.365867248891024	11	0.969569741428646	-0.226493256993895	11	0.867175847770147	-0.284484606455052	11	0.818390383794008	-0.320234729478475	11
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.897908819999172	-0.22660731793585	37	0.381959858323495	-0.335781345408181	36	0.262162451257816	-0.371967844194078	36	0.310785886126704	-0.349961961993168	36	0.103026001829667	-0.406718217172113	36	0.22454503810436	-0.370002587527863	36
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.951573415159627	-0.192729711648638	50	0.18167115902965	-0.361003675328447	49	0.232065459553611	-0.35087710767023	49	0.158949940951542	-0.371665808761717	49	0.0245736823286489	-0.412459101056555	49	0.0921144594564011	-0.381585603966581	49
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.626327764329272	-0.2829388722352	41	0.977779471544716	-0.189719960205704	41	0.76700481206919	-0.254790871707641	41	0.963090997409327	-0.189008619553971	41	0.871851164708308	-0.218075026839128	41	0.971622222012157	-0.182661095340075	41
REACTOME_ARMS_MEDIATED_ACTIVATION	0.354009095852489	-0.441457981356569	17	0.679425734333969	-0.33374698121356	17	0.784517153449192	-0.307883763973568	17	0.820708953992569	-0.285711200524574	17	0.472190557613755	-0.381353727982287	17	0.66325615879756	-0.332396368630743	17
