logFC	AveExpr	t	P.Value	adj.P.Val	B
-395.223044444444	37.1600333333333	-2.23782136702564	0.0300241261645298	0.999195311214167	-4.59511196439865
144.784688888889	-190.565722222222	2.23754444041337	0.0300434855101582	0.999195311214167	-4.59511196664883
536.238866666667	-94.6950111111111	2.23709758795932	0.0300747473575002	0.999195311214167	-4.59511197027939
-77.9396444444445	84.9949111111111	-2.23659510556297	0.0301099355460328	0.999195311214167	-4.59511197436139
-113.488288888889	-7.12643333333333	-2.23625787260754	0.0301335720054349	0.999195311214167	-4.59511197710065
548.009911111111	-185.526155555556	2.23605739186773	0.0301476313812828	0.999195311214167	-4.59511197872898
-139.998711111111	-19.8448222222222	-2.23562054227121	0.0301782870589984	0.999195311214167	-4.59511198227683
103.488022222222	-140.585966666667	2.23512018345537	0.0302134334265905	0.999195311214167	-4.59511198633993
-122.816111111111	142.965811111111	-2.23491105973111	0.0302281335171368	0.999195311214167	-4.59511198803793
84.3440444444445	-117.527044444444	2.23460128921527	0.0302499201046607	0.999195311214167	-4.59511199055296
352.591711111111	102.182411111111	2.2343812822855	0.030265401951462	0.999195311214167	-4.59511199233907
-338.778733333333	32.6993222222222	-2.23264795957375	0.0303876215010032	0.999195311214167	-4.59511200640714
166.301733333333	-177.0448	2.23084256034351	0.0305153883827999	0.999195311214167	-4.59511202105304
191.422688888889	-123.700855555556	2.22937001357781	0.0306199519110442	0.999195311214167	-4.59511203299335
141.252266666667	-171.412866666667	2.22894554918787	0.0306501514536857	0.999195311214167	-4.59511203643427
127.941688888889	-208.9974	2.22594647234422	0.0308642812378926	0.999195311214167	-4.59511206073472
160.562466666667	95.6493	2.22571811815619	0.0308806395776919	0.999195311214167	-4.59511206258416
-83.1904222222222	65.0074555555556	-2.22449739970525	0.0309682171098308	0.999195311214167	-4.5951120724688
-78.5525777777778	196.288288888889	-2.22437006135166	0.0309773653581614	0.999195311214167	-4.59511207349971
-112.250066666667	-59.2319888888889	-2.22275217455178	0.0310938062848997	0.999195311214167	-4.59511208659475
-68.7928444444445	-175.919088888889	-2.2185947766038	0.0313947982865186	0.999195311214167	-4.59511212021731
-133.692577777778	195.469222222222	-2.21763700749302	0.0314645045011309	0.999195311214167	-4.59511212795766
93.0770666666666	-236.4002	2.21612989355597	0.0315744693709943	0.999195311214167	-4.5951121401334
352.2574	-104.669366666667	2.20923899132696	0.0320816013900861	0.999195311214167	-4.59511219573842
-77.0854	79.1941666666667	-2.20883393806401	0.0321116340423469	0.999195311214167	-4.59511219900359
-80.4598	49.3835222222222	-2.20722220516807	0.0322313823824247	0.999195311214167	-4.59511221199217
75.4072222222222	-192.948544444444	2.20659840662706	0.032277835197265	0.999195311214167	-4.59511221701763
104.640511111111	-132.9467	2.20529565687997	0.032375038896709	0.999195311214167	-4.59511222751002
-121.061444444445	58.2365	-2.20505844864275	0.0323927658419648	0.999195311214167	-4.59511222942009
-99.6765555555556	-176.2899	-2.20364915395975	0.0324982617256444	0.999195311214167	-4.59511224076548
